"","Family","Species_name","Genus","F_mass","M_mass","F_tail","M_tail","Clutch_size","Mating_System","Display","Resource"
"2011","145","Malimbus scutatus","Malimbus",30,30,50.7,53.4,2,NA,NA,"2"
"2012","114","Malurus alboscapulatus","Malurus",7.8,7.6,NA,NA,NA,"2",NA,NA
"2013","114","Malurus amabilis","Malurus",8.2,9.1,58.8,57.1,3,"2",NA,"2"
"2014","114","Malurus coronatus","Malurus",10.8,11.4,75,78.7,2.5,"2","1","2"
"2015","114","Malurus cyaneus","Malurus",9.3,9.9,67.3,64.9,3.5,"2","3","2"
"2016","114","Malurus elegans","Malurus",9.3,9.9,73.5,78.8,2.5,"2","1","2"
"2017","114","Malurus lamberti","Malurus",8.1,8.2,75.1,78.5,3.5,"2","1","2"
"2018","114","Malurus lamberti assimilis","Malurus",7.3,7.8,NA,NA,NA,"2",NA,NA
"2019","114","Malurus leucopterus","Malurus",7.2,7.6,59.1,58.3,3.5,"2","3","1"
"2020","114","Malurus melanocephalus","Malurus",7.9,7.9,55.2,49.4,3.5,"2","3","2"
"2021","114","Malurus pulcherrimus","Malurus",9,9.4,71.6,74.3,3,"2",NA,"2"
"2022","114","Malurus splendens","Malurus",9.6,10.6,62.6,62.2,3,"2","3","2"
"2023","114","Malurus splendens melanotus","Malurus",8.7,9,NA,NA,NA,"2",NA,NA
"2024","105","Manacus candei","Manacus",NA,18.2,NA,NA,NA,NA,NA,NA
"2025","105","Manacus manacus","Manacus",16.8,18.5,NA,NA,NA,"5",NA,NA
"2026","145","Mandingoa nitidula","Mandingoa",11.7,10.9,32.5,32.4,4.5,NA,"1",NA
"2027","115","Manorina flavigula","Manorina",49.7,55.2,110.2,111.2,3.05,"2",NA,"0"
"2028","115","Manorina melanocephala","Manorina",57.2,63.4,115.3,120.2,2.9,"2","2",NA
"2029","115","Manorina melanophrys","Manorina",28.6,32.3,98.7,94,2,"2","1",NA
"2030","123","Manucodia atra","Manucodia",NA,NA,NA,NA,NA,"2",NA,NA
"2031","123","Manucodia chalybata","Manucodia",NA,NA,NA,NA,NA,"2",NA,NA
"2032","123","Manucodia jobiensis","Manucodia",NA,NA,NA,NA,NA,"2",NA,NA
"2033","123","Manucodia keraudrenii","Manucodia",NA,183,NA,NA,NA,"2",NA,NA
"2034","107","Margarornis squamiger","Margarornis",18.2,18.1,NA,NA,NA,"2",NA,NA
"2035","14","Marmaronetta angustirostris","Marmaronetta",492,562,67.7,69.8,10.5,NA,NA,NA
"2036","36","Megaceryle alcyon","Megaceryle",151.6,143.6,NA,NA,NA,"2",NA,NA
"2037","36","Megaceryle maxima","Megaceryle",377,350,90,115,3.5,NA,NA,NA
"2038","98","Megadyptes antipodes","Megadyptes",7500,8500,60.7,64,1.5,"2","1","0"
"2039","140","Megalurus gramineus","Megalurus",NA,NA,NA,NA,NA,"2",NA,NA
"2040","140","Megalurus timoriensis","Megalurus",NA,NA,NA,NA,NA,"2",NA,NA
"2041","7","Megapodius reinwardt","Megapodius",888,1098,111,108,5.5,"2","1","2"
"2042","128","Melaenornis annamarulae","Melaenornis",39.7,40,77.8,78.5,NA,NA,NA,NA
"2043","128","Melaenornis ardesiacus","Melaenornis",28.9,29.1,82,85,2,NA,NA,"2"
"2044","128","Melaenornis edolioides","Melaenornis",NA,30,100.3,101.7,2.5,NA,NA,"2"
"2045","128","Melaenornis pammelaina","Melaenornis",26.3,27,90.4,93.7,2.67,NA,NA,"2"
"2046","146","Melamprosops phaeosoma","Melamprosops",NA,NA,NA,NA,NA,NA,NA,NA
"2047","17","Melanerpes aurifrons","Melanerpes",76.4,85.4,76.2,78.7,4.75,"2","1","2"
"2048","17","Melanerpes carolinus","Melanerpes",63.6,77.3,76,78.5,4.24,"2","1","1"
"2049","17","Melanerpes erythrocephalus","Melanerpes",NA,NA,74.1,75.3,4.74,"2","3","1"
"2050","17","Melanerpes formicivorus","Melanerpes",77.2,80.9,80,79.7,5.06,"2",NA,NA
"2051","17","Melanerpes herminieri","Melanerpes",NA,NA,NA,NA,NA,"2",NA,NA
"2052","17","Melanerpes lewis","Melanerpes",97.7,106.3,97.3,100.4,5.88,NA,"3","1"
"2053","17","Melanerpes uropygialis","Melanerpes",64.4,72.9,81.4,85,3.74,NA,NA,NA
"2054","14","Melanitta fusca","Melanitta",1730,1794,73.4,81.2,8.43,"2",NA,NA
"2055","14","Melanitta nigra","Melanitta",800,1100,74.7,92.3,6.8,"2",NA,NA
"2056","14","Melanitta perspicillata","Melanitta",900,1000,NA,NA,NA,NA,NA,NA
"2057","143","Melanocharis longicauda","Melanocharis",NA,NA,NA,NA,NA,"2",NA,NA
"2058","143","Melanocharis nigra","Melanocharis",NA,NA,NA,NA,NA,"2",NA,NA
"2059","143","Melanocharis striativentris","Melanocharis",NA,NA,NA,NA,NA,"2",NA,NA
"2060","143","Melanocharis versteri","Melanocharis",NA,NA,NA,NA,NA,"2",NA,NA
"2061","141","Melanocorypha bimaculata","Melanocorypha",54.1,54.1,49.6,53.2,3.96,NA,NA,NA
"2062","141","Melanocorypha calandra","Melanocorypha",59,63.8,56.5,63.8,4.2,NA,NA,NA
"2063","141","Melanocorypha leucoptera","Melanocorypha",41.6,46.5,59.2,63.7,5.5,NA,NA,NA
"2064","141","Melanocorypha yeltoniensis","Melanocorypha",56.4,63.7,60.5,70.6,4.7,NA,NA,NA
"2065","117","Melanodryas cucullata","Melanodryas",23.2,24,66.4,70.6,2.5,"2","2","1"
"2066","117","Melanodryas vittata","Melanodryas",25.6,26.9,61.5,62.8,3,"2","1","2"
"2067","8","Meleagris gallopavo","Meleagris",4222,7400,316.4,372.5,10.52,"5","1",NA
"2068","16","Melichneutes robustus","Melichneutes",52,56.9,55.8,58.4,NA,NA,NA,NA
"2069","115","Melidectes belfordi","Melidectes",NA,NA,NA,NA,NA,"2",NA,NA
"2070","115","Melidectes ochromelas","Melidectes",NA,NA,NA,NA,NA,"2",NA,NA
"2071","115","Melidectes torquatus","Melidectes",NA,NA,NA,NA,NA,"2",NA,NA
"2072","83","Melierax canorus","Melierax",724,548,242,227,1.44,NA,NA,NA
"2073","83","Melierax metabates","Melierax",846.5,670.5,219,210,1,NA,"3","2"
"2074","16","Melignomon eisentrauti","Melignomon",23.1,25.5,47.6,49.8,NA,NA,NA,NA
"2075","16","Melignomon zenkeri","Melignomon",24.5,NA,51,53.8,NA,NA,NA,NA
"2076","115","Melilestes megarhynchus","Melilestes",NA,NA,NA,NA,NA,"2",NA,NA
"2077","115","Meliphaga albilineata","Meliphaga",22.1,25.4,NA,NA,2,NA,NA,"1"
"2078","115","Meliphaga analoga","Meliphaga",NA,NA,NA,NA,NA,"2",NA,NA
"2079","115","Meliphaga gracilis","Meliphaga",14.1,15.1,58.4,65.2,2,"2",NA,NA
"2080","115","Meliphaga lewinii","Meliphaga",33.9,40.2,86.7,92,2.15,"2",NA,"1"
"2081","115","Meliphaga montana","Meliphaga",NA,NA,NA,NA,NA,"2",NA,NA
"2082","115","Meliphaga notata","Meliphaga",23.4,26.9,68.8,70.9,2.04,"2",NA,NA
"2083","115","Melipotes fumigatus","Melipotes",NA,NA,NA,NA,NA,"2",NA,NA
"2084","115","Melithreptus affinis","Melithreptus",15.1,15.7,60.1,62.2,3,"2",NA,"0"
"2085","115","Melithreptus albogularis","Melithreptus",10.5,11.6,49.2,53.3,2,"2",NA,"1"
"2086","115","Melithreptus brevirostris","Melithreptus",13.3,12.5,58,57.4,3,"2",NA,"0"
"2087","115","Melithreptus gularis","Melithreptus",18.9,18.2,67.3,67.5,2.5,NA,"3","2"
"2088","115","Melithreptus lunatus","Melithreptus",13.4,14,57.8,61.9,2.67,"2",NA,"0"
"2089","115","Melithreptus validirostris","Melithreptus",23.3,26.4,65.9,68.6,3,"2",NA,"0"
"2090","48","Mellisuga helenae","Mellisuga",2.5,2.6,NA,NA,NA,NA,NA,NA
"2091","140","Melocichla mentalis","Melocichla",NA,NA,85.2,91.2,2,NA,NA,"2"
"2092","45","Melopsittacus undulatus","Melopsittacus",28.8,29.3,90.9,98.5,4.93,"2","1","0"
"2093","146","Melospiza georgiana","Melospiza",NA,18.8,56,59,3.9,"2",NA,NA
"2094","146","Melospiza lincolnii","Melospiza",18.6,19,58.1,59.2,4.31,"2",NA,NA
"2095","146","Melospiza melodia","Melospiza",23.4,25,64.5,69.9,4,"3",NA,NA
"2096","146","Melozone kieneri","Melozone",NA,NA,NA,NA,NA,"2",NA,NA
"2097","112","Menura alberti","Menura",NA,927.8,392,540.1,1,NA,"1","0"
"2098","112","Menura novaehollandiae","Menura",860.2,1099.7,367.5,696.9,1,"5","2","1"
"2099","14","Merganetta armata","Merganetta",327,440,NA,NA,NA,NA,NA,NA
"2100","14","Mergellus albellus","Mergellus",568,652,69.7,74.8,8,NA,NA,NA
"2101","14","Mergus merganser","Mergus",1232,1709,100,105,9.4,"2",NA,NA
"2102","14","Mergus serrator","Mergus",908,1135,76.4,81.2,9.2,"2",NA,NA
"2103","14","Mergus squamatus","Mergus",956,1232,NA,NA,NA,NA,NA,NA
"2104","37","Merops albicollis","Merops",NA,NA,68.9,73.6,6,NA,NA,NA
"2105","37","Merops apiaster","Merops",54.4,55.8,84.7,89.4,5.7,"2","3","0"
"2106","37","Merops boehmi","Merops",NA,NA,NA,NA,3,NA,NA,NA
"2107","37","Merops breweri","Merops",NA,54,NA,NA,2.5,NA,NA,NA
"2108","37","Merops bullockoides","Merops",33.6,35.8,NA,NA,3,NA,NA,NA
"2109","37","Merops bulocki","Merops",28,26,NA,NA,3,NA,NA,NA
"2110","37","Merops gularis","Merops",30,31.2,69.8,67.7,2,NA,NA,NA
"2111","37","Merops hirundineus","Merops",19.8,20.4,101.5,102.5,3,NA,NA,NA
"2112","37","Merops malimbicus","Merops",NA,NA,77.5,78,2,NA,NA,NA
"2113","37","Merops muelleri","Merops",22.9,22.4,NA,NA,2,NA,NA,NA
"2114","37","Merops nubicus","Merops",NA,NA,95.5,98,3.5,NA,NA,NA
"2115","37","Merops oreobates","Merops",22,26.1,NA,NA,2,NA,NA,NA
"2116","37","Merops orientalis","Merops",NA,NA,70.4,71.2,5,NA,"3","2"
"2117","37","Merops ornatus","Merops",26.1,29.8,78.9,79.7,4.66,"2","3","1"
"2118","37","Merops persicus","Merops",NA,NA,86.5,88.2,6,NA,NA,NA
"2119","37","Merops pusillus","Merops",NA,NA,NA,NA,4.4,NA,NA,NA
"2120","37","Merops revoilii","Merops",NA,NA,NA,NA,NA,NA,NA,NA
"2121","37","Merops superciliosus","Merops",NA,NA,80.5,82,2.5,NA,"1",NA
"2122","37","Merops variegatus","Merops",21,21.5,NA,NA,3,NA,NA,NA
"2123","91","Mesophoyx intermedia","Mesophoyx",NA,NA,NA,NA,NA,NA,NA,NA
"2124","48","Metallura aeneocauda","Metallura",5.2,4.9,NA,NA,NA,NA,NA,NA
"2125","48","Metallura eupogon","Metallura",4.8,5.5,NA,NA,NA,NA,NA,NA
"2126","48","Metallura odomae","Metallura",5.1,5.4,NA,NA,NA,NA,NA,NA
"2127","48","Metallura phoebe","Metallura",5.7,5.5,NA,NA,NA,NA,NA,NA
"2128","48","Metallura theresiae","Metallura",4.7,4.9,NA,NA,NA,NA,NA,NA
"2129","48","Metallura tyrianthina","Metallura",3.7,3.8,NA,NA,NA,NA,NA,NA
"2130","48","Metallura williami","Metallura",4.3,4.8,NA,NA,NA,NA,NA,NA
"2131","76","Metopidius indicus","Metopidius",282.4,176.2,NA,NA,NA,NA,NA,NA
"2132","85","Micrastur ruficollis","Micrastur",196,161,NA,NA,NA,NA,NA,NA
"2133","51","Micrathene whitneyi","Micrathene",46,43,48,50,3,NA,NA,NA
"2134","131","Microcerculus marginatus","Microcerculus",17.8,18.1,NA,NA,NA,NA,NA,NA
"2135","117","Microeca fascinans","Microeca",16.2,15.7,57,57.3,2,"2","4","1"
"2136","117","Microeca flavigaster","Microeca",10.7,11.2,54.8,56.2,1,"2","4","2"
"2137","117","Microeca flavovirescens","Microeca",NA,NA,NA,NA,NA,"2",NA,NA
"2138","117","Microeca griseoceps","Microeca",11.5,11.4,49.5,55.4,2,NA,"1",NA
"2139","117","Microeca papuana","Microeca",NA,NA,NA,NA,NA,"2",NA,NA
"2140","83","Micronisus gabar","Micronisus",203.5,106.5,180,157.5,2.33,NA,NA,NA
"2141","74","Micropalama himantopus","Micropalama",60.4,55.8,50.1,49.4,NA,"2",NA,NA
"2142","76","Microparra capensis","Microparra",NA,NA,29.2,28.4,3,NA,NA,NA
"2143","146","Miliaria calandra","Miliaria",40.9,52.4,68.5,76.7,4.9,"4","2","1"
"2144","85","Milvago chimachima","Milvago",335,315,NA,NA,NA,NA,NA,NA
"2145","83","Milvus migrans","Milvus",850,807,268,256,2.5,"2","4","0"
"2146","83","Milvus milvus","Milvus",1231.8,1012,343,327,2,NA,"4","0"
"2147","129","Mimus polyglottos","Mimus",46.4,50.5,110.6,117.5,3.71,"2",NA,NA
"2148","129","Mino dumontii","Mino",NA,NA,NA,NA,NA,"2",NA,NA
"2149","105","Mionectes macconnelli","Mionectes",NA,NA,NA,NA,NA,"5",NA,NA
"2150","105","Mionectes rufiventris","Mionectes",NA,NA,NA,NA,NA,"5",NA,NA
"2151","141","Mirafra africana","Mirafra",40.3,44,NA,NA,NA,NA,NA,NA
"2152","141","Mirafra africanoides","Mirafra",23.1,23.5,NA,NA,NA,NA,NA,NA
"2153","141","Mirafra albicauda","Mirafra",21.3,25,NA,NA,NA,NA,NA,NA
"2154","141","Mirafra angolensis","Mirafra",33.8,38.8,NA,NA,NA,NA,NA,NA
"2155","141","Mirafra apiata","Mirafra",24.9,29,NA,NA,NA,NA,NA,NA
"2156","141","Mirafra ashi","Mirafra",NA,NA,NA,NA,NA,NA,NA,NA
"2157","141","Mirafra cantillans","Mirafra",18.8,18.6,NA,NA,NA,NA,NA,NA
"2158","141","Mirafra cheniana","Mirafra",NA,NA,NA,NA,NA,NA,NA,NA
"2159","141","Mirafra collaris","Mirafra",NA,NA,NA,NA,NA,NA,NA,NA
"2160","141","Mirafra cordofanica","Mirafra",NA,NA,NA,NA,NA,NA,NA,NA
"2161","141","Mirafra degodiensis","Mirafra",NA,NA,NA,NA,NA,NA,NA,NA
"2162","141","Mirafra gilletti","Mirafra",NA,NA,NA,NA,NA,NA,NA,NA
"2163","141","Mirafra hypermetra","Mirafra",NA,67.9,NA,NA,NA,NA,NA,NA
"2164","141","Mirafra passerina","Mirafra",24,25.4,NA,NA,NA,NA,NA,NA
"2165","141","Mirafra poecilosterna","Mirafra",NA,24.4,NA,NA,NA,NA,NA,NA
"2166","141","Mirafra pulpa","Mirafra",NA,21.4,NA,NA,NA,NA,NA,NA
"2167","141","Mirafra rufa","Mirafra",NA,NA,NA,NA,NA,NA,NA,NA
"2168","141","Mirafra rufocinnamomea","Mirafra",26.9,25.7,NA,NA,NA,NA,NA,NA
"2169","141","Mirafra sabota","Mirafra",24,25,NA,NA,NA,NA,NA,NA
"2170","141","Mirafra somalica","Mirafra",NA,43.6,NA,NA,NA,NA,NA,NA
"2171","146","Mniotilta varia","Mniotilta",NA,NA,43,42.7,5,"2",NA,NA
"2172","140","Modulatrix stictigula","Modulatrix",32.5,33.5,NA,NA,NA,NA,NA,NA
"2173","123","Mohoua albicilla","Mohoua",14,18,65.2,67.7,3,"2","3",NA
"2174","123","Mohoua novaeseelandiae","Mohoua",11,13.4,58.1,61.4,3,"2","3","2"
"2175","123","Mohoua ochrocephala","Mohoua",26,29.5,61.6,65.3,3,"2","1","0"
"2176","146","Molothrus aeneus","Molothrus",56.9,68.9,68.8,78.8,1,NA,NA,NA
"2177","146","Molothrus ater","Molothrus",37.6,47.5,65.3,72.7,4.3,"2",NA,NA
"2178","146","Molothrus bonariensis","Molothrus",34.1,40,61.5,70.9,NA,"2",NA,NA
"2179","123","Monarcha axillaris","Monarcha",NA,NA,NA,NA,NA,"2",NA,NA
"2180","123","Monarcha chrysomela","Monarcha",NA,NA,NA,NA,NA,"2",NA,NA
"2181","123","Monarcha frater","Monarcha",NA,NA,NA,NA,NA,"2",NA,NA
"2182","123","Monarcha guttulus","Monarcha",NA,NA,NA,NA,NA,"2",NA,NA
"2183","123","Monarcha leucotis","Monarcha",NA,NA,NA,NA,NA,"2",NA,NA
"2184","123","Monarcha manadensis","Monarcha",NA,NA,NA,NA,NA,"2",NA,NA
"2185","123","Monarcha melanopsis","Monarcha",NA,NA,NA,NA,NA,"2",NA,NA
"2186","123","Monarcha trivirgatus","Monarcha",NA,NA,NA,NA,NA,"2",NA,NA
"2187","128","Monticola angolensis","Monticola",NA,NA,60.2,60.1,2.7,NA,NA,"1"
"2188","128","Monticola brevipes","Monticola",NA,NA,61.9,64,3,NA,NA,"1"
"2189","128","Monticola explorator","Monticola",NA,NA,NA,NA,NA,NA,NA,"1"
"2190","128","Monticola rufocinereus","Monticola",23.5,24.3,57.2,64.3,4,NA,NA,"1"
"2191","128","Monticola rupestris","Monticola",61.9,60.5,55.8,58.6,3,NA,"3","2"
"2192","128","Monticola saxatilis","Monticola",52.4,47,62,60.8,4.5,NA,"3","1"
"2193","128","Monticola solitarius","Monticola",49.2,45.4,85.4,85.2,4.54,NA,"3","1"
"2194","145","Montifringilla nivalis","Montifringilla",36,36,67,71.3,4.5,NA,"3","0"
"2195","88","Morus bassanus","Morus",3067,2932,NA,NA,1,NA,NA,NA
"2196","88","Morus capensis","Morus",2608,2665,NA,NA,NA,NA,NA,NA
"2197","145","Motacilla aguimp","Motacilla",26.1,27.3,87.1,90,NA,NA,NA,NA
"2198","145","Motacilla alba","Motacilla",19.9,21.6,82,85,5.55,"2","3","1"
"2199","145","Motacilla capensis","Motacilla",NA,NA,NA,NA,NA,NA,NA,NA
"2200","145","Motacilla cinerea","Motacilla",17.3,17.4,95.8,97.9,4.98,NA,"3","1"
"2201","145","Motacilla citreola","Motacilla",21.1,22.2,72.6,76.6,5,NA,"3","1"
"2202","145","Motacilla clara","Motacilla",15,19.3,NA,NA,NA,NA,NA,NA
"2203","145","Motacilla flava","Motacilla",17.2,17.7,68.1,70.2,5.4,"2","3","1"
"2204","128","Muscicapa adusta","Muscicapa",NA,NA,52.7,55.1,2.7,NA,NA,NA
"2205","128","Muscicapa aquatica","Muscicapa",NA,11.5,51.8,53.3,2.5,NA,NA,"1"
"2206","128","Muscicapa boehmi","Muscicapa",NA,NA,49,49.1,4,NA,NA,NA
"2207","128","Muscicapa caerulescens","Muscicapa",14.7,13.9,48.7,49.6,2.8,NA,"1","1"
"2208","128","Muscicapa cassini","Muscicapa",17,19,55.2,55.6,1.9,NA,"1","2"
"2209","128","Muscicapa comitata","Muscicapa",NA,NA,51.1,53,1.5,NA,NA,"2"
"2210","128","Muscicapa dauurica","Muscicapa",10.8,11.1,47.7,48.8,NA,NA,NA,NA
"2211","128","Muscicapa epulata","Muscicapa",NA,10,38.6,39.7,NA,NA,"1","2"
"2212","128","Muscicapa gambagae","Muscicapa",14,12,54,53.6,2,NA,NA,"1"
"2213","128","Muscicapa infuscata","Muscicapa",17.9,17.6,46.2,48,NA,NA,"3","2"
"2214","128","Muscicapa lendu","Muscicapa",NA,NA,54.7,60,2,NA,NA,"1"
"2215","128","Muscicapa olivascens","Muscicapa",NA,NA,55,56.7,NA,NA,"1","2"
"2216","128","Muscicapa sethsmithi","Muscicapa",9.6,8.8,35.1,36.7,2,NA,"2","2"
"2217","128","Muscicapa striata","Muscicapa",NA,15.2,60.6,60.4,3.5,NA,"3","1"
"2218","128","Muscicapa tessmanni","Muscicapa",NA,NA,54.5,58.3,NA,NA,NA,NA
"2219","128","Muscicapa ussheri","Muscicapa",18.2,17.5,43.8,44,NA,NA,NA,"0"
"2220","49","Musophaga johnstoni","Musophaga",247,237,NA,NA,1,NA,NA,"0"
"2221","49","Musophaga porphyreolopha","Musophaga",287,269,NA,NA,2.4,NA,NA,"1"
"2222","49","Musophaga rossae","Musophaga",396.5,422,NA,NA,1.5,NA,"1","1"
"2223","49","Musophaga violacea","Musophaga",NA,NA,NA,NA,2,NA,NA,"0"
"2224","128","Myadestes lanaiensis","Myadestes",NA,NA,NA,NA,1.5,NA,NA,NA
"2225","128","Myadestes myadestinus","Myadestes",NA,NA,NA,NA,1.5,NA,NA,NA
"2226","128","Myadestes obscurus","Myadestes",49.9,51,64.8,67,1.5,NA,NA,NA
"2227","128","Myadestes townsendi","Myadestes",32.6,32.4,NA,NA,3.66,NA,NA,NA
"2228","96","Mycteria americana","Mycteria",2115,2640,NA,NA,3.04,NA,NA,NA
"2229","123","Myiagra alecto","Myiagra",NA,NA,NA,NA,NA,"2",NA,NA
"2230","123","Myiagra inquieta","Myiagra",NA,NA,NA,NA,NA,"2",NA,NA
"2231","123","Myiagra rubecula","Myiagra",NA,NA,NA,NA,NA,"2",NA,NA
"2232","105","Myiarchus antillarum","Myiarchus",NA,NA,NA,NA,NA,"2",NA,NA
"2233","105","Myiarchus cinerascens","Myiarchus",27.2,28.7,86,91.4,4.3,"2",NA,NA
"2234","105","Myiarchus crinitus","Myiarchus",NA,NA,85.3,91.4,5,"2",NA,NA
"2235","105","Myiarchus nugator","Myiarchus",NA,NA,NA,NA,NA,"2",NA,NA
"2236","105","Myiarchus sagrae","Myiarchus",NA,NA,NA,NA,NA,"2",NA,NA
"2237","105","Myiarchus tuberculifer","Myiarchus",19,21,78.5,83,3.54,"2",NA,NA
"2238","105","Myiarchus tyrannulus","Myiarchus",43,44.5,87,92,4.5,"2",NA,NA
"2239","105","Myiobius barbatus","Myiobius",NA,12,NA,NA,NA,"5",NA,NA
"2240","146","Myioborus miniatus","Myioborus",NA,NA,NA,NA,NA,"2",NA,NA
"2241","146","Myioborus pictus","Myioborus",9.9,9.7,62.6,64.4,3.11,"3",NA,NA
"2242","105","Myiodynastes luteiventris","Myiodynastes",47.5,46.7,77.7,81.2,3.42,NA,NA,NA
"2243","105","Myiodynastes maculatus","Myiodynastes",NA,43,NA,NA,NA,"2",NA,NA
"2244","105","Myiopagis gaimardii","Myiopagis",NA,12,NA,NA,NA,"2",NA,NA
"2245","105","Myiopagis viridicata","Myiopagis",NA,14,NA,NA,NA,"2",NA,NA
"2246","128","Myioparus griseigularis","Myioparus",12.5,12.6,49.3,49.5,2,NA,NA,"2"
"2247","128","Myioparus plumbeus","Myioparus",12.4,13.3,57.5,59.2,2,NA,NA,"2"
"2248","45","Myiopsitta monachus","Myiopsitta",NA,NA,136.8,135.7,6,NA,NA,NA
"2249","128","Myrmecocichla aethiops","Myrmecocichla",54.7,58.5,60.4,63.6,NA,NA,NA,NA
"2250","128","Myrmecocichla albifrons","Myrmecocichla",18.5,20.5,NA,NA,NA,NA,NA,NA
"2251","128","Myrmecocichla arnotti","Myrmecocichla",35.2,NA,NA,NA,NA,NA,NA,NA
"2252","128","Myrmecocichla formicivora","Myrmecocichla",38,42,NA,NA,NA,NA,NA,NA
"2253","128","Myrmecocichla melaena","Myrmecocichla",NA,NA,NA,NA,NA,NA,NA,NA
"2254","128","Myrmecocichla nigra","Myrmecocichla",37.7,44.7,NA,NA,NA,NA,NA,NA
"2255","128","Myrmecocichla tholloni","Myrmecocichla",NA,NA,NA,NA,NA,NA,NA,NA
"2256","48","Myrtis fanny","Myrtis",2.3,2.3,NA,NA,NA,NA,NA,NA
"2257","115","Myzomela erythrocephala","Myzomela",7.6,8,NA,NA,2,"2","1","1"
"2258","115","Myzomela obscura","Myzomela",10.7,13.8,NA,NA,2,"2",NA,NA
"2259","115","Myzomela rosenbergii","Myzomela",NA,NA,NA,NA,NA,"2",NA,NA
"2260","115","Myzomela sanguinolenta","Myzomela",7.7,7.9,NA,NA,2,"2","3","1"
"2261","128","Namibornis herero","Namibornis",NA,NA,NA,NA,NA,NA,NA,NA
"2262","46","Neafrapus boehmi","Neafrapus",13.6,13.5,NA,19.3,3,NA,NA,NA
"2263","46","Neafrapus cassini","Neafrapus",38.5,41.5,26,24.5,NA,NA,NA,NA
"2264","83","Necrosyrtes monachus","Necrosyrtes",NA,NA,219,218,1,NA,NA,"0"
"2265","142","Nectarinia adelberti","Nectarinia",9.4,10.1,NA,NA,NA,NA,NA,NA
"2266","142","Nectarinia afra","Nectarinia",9.8,12.1,NA,NA,NA,NA,NA,NA
"2267","142","Nectarinia alinae","Nectarinia",11.3,13.5,NA,NA,NA,NA,NA,NA
"2268","142","Nectarinia amethystina","Nectarinia",9.8,11,NA,NA,NA,NA,NA,NA
"2269","142","Nectarinia balfouri","Nectarinia",NA,NA,NA,NA,NA,NA,NA,NA
"2270","142","Nectarinia bannermani","Nectarinia",14.1,NA,NA,NA,NA,NA,NA,NA
"2271","142","Nectarinia batesi","Nectarinia",NA,NA,NA,NA,NA,NA,NA,NA
"2272","142","Nectarinia bifasciata","Nectarinia",6.8,7.6,NA,NA,NA,NA,NA,NA
"2273","142","Nectarinia bocagii","Nectarinia",NA,NA,53.7,93,2,NA,"5","0"
"2274","142","Nectarinia bouvieri","Nectarinia",NA,8.5,NA,NA,NA,NA,NA,NA
"2275","142","Nectarinia chalybea","Nectarinia",7.3,8.6,NA,NA,NA,NA,NA,NA
"2276","142","Nectarinia chloropygia","Nectarinia",NA,7.1,NA,NA,NA,NA,NA,NA
"2277","142","Nectarinia coccinigaster","Nectarinia",NA,14.3,NA,NA,NA,NA,NA,NA
"2278","142","Nectarinia congensis","Nectarinia",NA,NA,NA,NA,NA,NA,NA,NA
"2279","142","Nectarinia cuprea","Nectarinia",8.1,9,NA,NA,NA,NA,NA,NA
"2280","142","Nectarinia cyanolaema","Nectarinia",17,16.9,NA,NA,NA,NA,NA,NA
"2281","142","Nectarinia erythrocerca","Nectarinia",8.4,9.2,NA,NA,NA,NA,NA,NA
"2282","142","Nectarinia famosa","Nectarinia",13.9,15.5,48,126,2,NA,"1","1"
"2283","142","Nectarinia fuliginosa","Nectarinia",12.2,NA,NA,NA,NA,NA,NA,NA
"2284","142","Nectarinia fusca","Nectarinia",NA,10,NA,NA,NA,NA,NA,NA
"2285","142","Nectarinia habessinica","Nectarinia",9.1,10,15.4,15.8,NA,NA,NA,NA
"2286","142","Nectarinia hartlaubii","Nectarinia",NA,NA,NA,NA,NA,NA,NA,NA
"2287","142","Nectarinia hunteri","Nectarinia",10,11.9,NA,NA,NA,NA,NA,NA
"2288","142","Nectarinia johannae","Nectarinia",12.4,13.7,NA,NA,NA,NA,NA,NA
"2289","142","Nectarinia johnstoni","Nectarinia",NA,15.7,48.4,144,1,NA,"1","1"
"2290","142","Nectarinia jugularis","Nectarinia",NA,NA,NA,NA,NA,"2",NA,NA
"2291","142","Nectarinia kilimensis","Nectarinia",14.6,16.7,55.5,125,1,NA,NA,"1"
"2292","142","Nectarinia loveridgei","Nectarinia",9.3,10.8,NA,NA,NA,NA,NA,NA
"2293","142","Nectarinia ludovicensis","Nectarinia",8.1,9.3,NA,NA,NA,NA,NA,NA
"2294","142","Nectarinia manoensis","Nectarinia",8.4,9.8,NA,NA,NA,NA,NA,NA
"2295","142","Nectarinia mariquensis","Nectarinia",11.1,12.3,NA,NA,NA,NA,NA,NA
"2296","142","Nectarinia mediocris","Nectarinia",7.6,8.7,NA,NA,NA,NA,NA,NA
"2297","142","Nectarinia minulla","Nectarinia",5.8,NA,NA,NA,NA,NA,NA,NA
"2298","142","Nectarinia moreaui","Nectarinia",7.9,8.6,NA,NA,NA,NA,NA,NA
"2299","142","Nectarinia nectarinioides","Nectarinia",4,5,NA,NA,NA,NA,NA,NA
"2300","142","Nectarinia neergaardi","Nectarinia",5.8,6.5,NA,NA,NA,NA,NA,NA
"2301","142","Nectarinia newtonii","Nectarinia",6,7,NA,NA,NA,NA,NA,NA
"2302","142","Nectarinia olivacea","Nectarinia",9.8,12.6,NA,NA,NA,NA,NA,NA
